,Action,State (Before),State (After),Total Reward
3298,2,"[208   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 128 162 255  90   1  80 221
  80 220   0 221  80 221 144 221 255   0  47   9  62 255  28   8   0   8
  64   0   0   8   2  17 216   0   1  29   9   0  16 254  25  28  76   2
   0   1 173 206 234 219  73  90 226   4  18  10  17   6  41  97 135 135
 178 128   0   0  23 239  42  64   0 251 255 201  32  51 239  23   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[212   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  56 255  27   8   0   8
  64   0   0   8   2  15 214   0   3 117 182   0  16 254  25  27  78   2
   0   3 237 206   3 217 222  90 228   4  18  10  18   6  41 171 132 143
 176 128   0   0  26 237  40   0   0 251  15 216  32  51 239  26   1 196
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",29000.0
3299,2,"[212   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  56 255  27   8   0   8
  64   0   0   8   2  15 214   0   3 117 182   0  16 254  25  27  78   2
   0   3 237 206   3 217 222  90 228   4  18  10  18   6  41 171 132 143
 176 128   0   0  26 237  40   0   0 251  15 216  32  51 239  26   1 196
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[216   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  56 255  26   8   0   8
  64   0   0   8   2  13 212   0   3  81  41   0  16 254  25  26  80   3
   0   3  45 205  40 216  93  91 230   4  18  10  19   6  41 245 129 151
 174 128   0   0  29 235  38   0   0 251  15 216  32  51 239  26   1 196
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",29000.0
3300,2,"[216   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  56 255  26   8   0   8
  64   0   0   8   2  13 212   0   3  81  41   0  16 254  25  26  80   3
   0   3  45 205  40 216  93  91 230   4  18  10  19   6  41 245 129 151
 174 128   0   0  29 235  38   0   0 251  15 216  32  51 239  26   1 196
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[220   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  55 255  25   8   0   8
  64   0   0   8   2  11 210   0   3  20 180   0  16 254  25  25  82   3
   0   3 109 204  91 214 199  91 232   4  18   9  20   6  42  63 126 159
 172 128   0   0  32 233  36   0   0 251  14 222  32  51 239  26   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",29000.0
3301,2,"[220   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  55 255  25   8   0   8
  64   0   0   8   2  11 210   0   3  20 180   0  16 254  25  25  82   3
   0   3 109 204  91 214 199  91 232   4  18   9  20   6  42  63 126 159
 172 128   0   0  32 233  36   0   0 251  14 222  32  51 239  26   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[224   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  55 255  24   8   0   8
  64   0   0   8   2   9 208   0   3 157  33   0  16 254  25  24  84   3
   0   3 173 203 158 213  30  92 234   4  18   9  21   6  42 137 123 167
 170 128   0   0  35 231  34   0   0 251  13 228  32  51 239  26   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",29000.0
3302,2,"[224   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  55 255  24   8   0   8
  64   0   0   8   2   9 208   0   3 157  33   0  16 254  25  24  84   3
   0   3 173 203 158 213  30  92 234   4  18   9  21   6  42 137 123 167
 170 128   0   0  35 231  34   0   0 251  13 228  32  51 239  26   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[228   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   1   9  55 255  23   8   0   8
  64   0   0   8   2   7 206   0   3 176 168   0  16 254  25  23  86   3
   1   3 237 204  69 212 225  92 236   4  17   9  22   6  42 211 120 175
 168 128   0   0  38 229  32   0   0 251  13 228  32  51 239  26   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",29000.0
3303,2,"[228   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   1   9  55 255  23   8   0   8
  64   0   0   8   2   7 206   0   3 176 168   0  16 254  25  23  86   3
   1   3 237 204  69 212 225  92 236   4  17   9  22   6  42 211 120 175
 168 128   0   0  38 229  32   0   0 251  13 228  32  51 239  26   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[232   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   1   9  55 255  22   8   0   8
  64   0   0   8   2   5 204   0   3 192 255   0  16 254  25  22  88   4
   1   3  45 204 216 212 180  92 238   4  17   9  23   6  43  29 117 183
 166 128   0   0  41 227  30   0   0 251  12 234  32  51 239  26   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",29000.0
3304,2,"[232   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   1   9  55 255  22   8   0   8
  64   0   0   8   2   5 204   0   3 192 255   0  16 254  25  22  88   4
   1   3  45 204 216 212 180  92 238   4  17   9  23   6  43  29 117 183
 166 128   0   0  41 227  30   0   0 251  12 234  32  51 239  26   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[236   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   1   9  54 255  21   8   0   8
  64   0   0   8   2   3 202   0   3  49 237   0  16 254  25  21  90   4
   1   3 109 205  86 212 148  92 240   4  17   9  24   6  43 103 114 191
 164 128   0   0  44 225  28   0   0 251  11 240  32  51 239  26   1 196
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",29000.0
3305,2,"[236   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   1   9  54 255  21   8   0   8
  64   0   0   8   2   3 202   0   3  49 237   0  16 254  25  21  90   4
   1   3 109 205  86 212 148  92 240   4  17   9  24   6  43 103 114 191
 164 128   0   0  44 225  28   0   0 251  11 240  32  51 239  26   1 196
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[240   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   1   9  54 255  20   8   0   8
  64   0   0   8   2   1 200   0   3  74  43   0  16 254  25  20  92   4
   1   3 173 205 190 212 128  93 242   4  17   9  25   6  43 177 111 199
 162 128   0   0  47 223  26   0   0 251  11 240  32  51 239  26   1 196
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",29000.0
3306,2,"[240   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   1   9  54 255  20   8   0   8
  64   0   0   8   2   1 200   0   3  74  43   0  16 254  25  20  92   4
   1   3 173 205 190 212 128  93 242   4  17   9  25   6  43 177 111 199
 162 128   0   0  47 223  26   0   0 251  11 240  32  51 239  26   1 196
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[244   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   2   9  53 255  19   8   0   8
  64   0   0   8   2 255 198   0   3 158   3   0  16 254  25  19  94   4
   2   3 237 206  14 212 117  93 244   4  17   9  26   6  43 251 108 207
 160 128   0   0  50 221  24   0   0 251  10 246  32  51 239  26   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",29000.0
3307,2,"[244   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   2   9  53 255  19   8   0   8
  64   0   0   8   2 255 198   0   3 158   3   0  16 254  25  19  94   4
   2   3 237 206  14 212 117  93 244   4  17   9  26   6  43 251 108 207
 160 128   0   0  50 221  24   0   0 251  10 246  32  51 239  26   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[248   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   2   9  53 255  18   8   0   8
  64   0   0   8   2 253 196   0   3 231 191   0  16 254  25  18  96   4
   2   3  45 206  70 212 112  93 246   4  17   9  27   6  44  69 105 215
 158 128   0   0  53 219  22   0   0 251   9 252  32  51 239  26   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",29000.0
3308,2,"[248   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   2   9  53 255  18   8   0   8
  64   0   0   8   2 253 196   0   3 231 191   0  16 254  25  18  96   4
   2   3  45 206  70 212 112  93 246   4  17   9  27   6  44  69 105 215
 158 128   0   0  53 219  22   0   0 251   9 252  32  51 239  26   0 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[252   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   2   9  53 255  17   8   0   8
  64   0   0   8   2 251 194   0   3 164  34   0  16 254  25  17  98   5
   2   3 109 206 101 212 112  93 248   4  17   9  28   6  44 143 102 223
 156 128   0   0  56 217  20   0   0 251   9 252  32  51 239  26   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",29000.0
3309,2,"[252   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   2   9  53 255  17   8   0   8
  64   0   0   8   2 251 194   0   3 164  34   0  16 254  25  17  98   5
   2   3 109 206 101 212 112  93 248   4  17   9  28   6  44 143 102 223
 156 128   0   0  56 217  20   0   0 251   9 252  32  51 239  26   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[  0   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   2   9  52 255  16   8   0   8
  64   0   0   8   2 249 192   0   3 153  47   0  16 254  25  16 100   5
   2   3 173 206 107 212 113  93 250   4  17   9  29   6  44 217  99 231
 154 128   0   0  59 215  18   0   0 251   8   2  32  52 239  26   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",29000.0
3310,2,"[  0   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  90   1  80 221
  80 220   0 221  80 221 144 221 255   0   2   9  52 255  16   8   0   8
  64   0   0   8   2 249 192   0   3 153  47   0  16 254  25  16 100   5
   2   3 173 206 107 212 113  93 250   4  17   9  29   6  44 217  99 231
 154 128   0   0  59 215  18   0   0 251   8   2  32  52 239  26   2 212
  46   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[  4   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  93   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  52   0   0   8   0   8
  64   0   0   8   2 247 190   0   3 159  52   0  16 254  25  15 102   5
   1   0 237 206  95 212 114  93 252   4 255   9  30   6  45  35  96 239
 152 128   0   0  62 213  16   0   0 251   7   8  32  52 239  26   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",29000.0
3311,2,"[  4   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  93   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  52   0   0   8   0   8
  64   0   0   8   2 247 190   0   3 159  52   0  16 254  25  15 102   5
   1   0 237 206  95 212 114  93 252   4 255   9  30   6  45  35  96 239
 152 128   0   0  62 213  16   0   0 251   7   8  32  52 239  26   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[  8   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  93   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  52   0   0   8   0   8
  64   0   0   8   2 245 188   0   3 232  96   0  16 254  25  14 104   6
   3   0  45 206  58 212 113  93 254   4 255   9  31   6  45 109  93 247
 150 128   0   0  65 211  14   0   0 251   7   8  32  52 239  26   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",29000.0
3312,2,"[  8   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   3  93   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  52   0   0   8   0   8
  64   0   0   8   2 245 188   0   3 232  96   0  16 254  25  14 104   6
   3   0  45 206  58 212 113  93 254   4 255   9  31   6  45 109  93 247
 150 128   0   0  65 211  14   0   0 251   7   8  32  52 239  26   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[ 12   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   1  93   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  52   0   0   8   0   8
  64   0   0   8   2 243 186   0   3 245 163   0 138  35  25 239 106 174
  64   1 109 205 252 212 107  93   0   0  12 255   0   6  45 183  90 255
 148 128   0   0  68 209  12   0   3 251  13  12  32  52 239  26   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",29000.0
3313,2,"[ 12   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   1  93   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  52   0   0   8   0   8
  64   0   0   8   2 243 186   0   3 245 163   0 138  35  25 239 106 174
  64   1 109 205 252 212 107  93   0   0  12 255   0   6  45 183  90 255
 148 128   0   0  68 209  12   0   3 251  13  12  32  52 239  26   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[ 16   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   1  93   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  52   0   0   8   0   8
  64   0   0   8   2 241 184   0   3  30  98   0 140  35  25 238 108 173
  62   1 109 205 252 211 109  93   2   0  12 255   1   6  46   1  88   7
 146 128   0   0  71 207  10   0   3 251  11  16  32  52 239  26   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]",29000.0
3314,2,"[ 16   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   1  93   1  80 221
  80 220   0 221  80 221 144 221 255   0   0   9  52   0   0   8   0   8
  64   0   0   8   2 241 184   0   3  30  98   0 140  35  25 238 108 173
  62   1 109 205 252 211 109  93   2   0  12 255   1   6  46   1  88   7
 146 128   0   0  71 207  10   0   3 251  11  16  32  52 239  26   0 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   6 222  54 249
 102 241]","[ 20   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   1  93   1  80 221
  80 220   0 221  80 221 144 221 255   0  43   8  92 255  40   8   0   8
  64   0   0   8   2 239 182   0   1  65 105   0 142  35  25 237 110 172
  60   1  60  12 252  40 111 244  63   1  12  20   2   6  46  75  85  15
 144 128   0   0  74 205   8   0   3   1  12  20  32  52 239  26   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",29000.0
3315,2,"[ 20   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   1  93   1  80 221
  80 220   0 221  80 221 144 221 255   0  43   8  92 255  40   8   0   8
  64   0   0   8   2 239 182   0   1  65 105   0 142  35  25 237 110 172
  60   1  60  12 252  40 111 244  63   1  12  20   2   6  46  75  85  15
 144 128   0   0  74 205   8   0   3   1  12  20  32  52 239  26   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]","[ 24   0   0   6  13 192 128 128 240 192   0 224 192 224 240 240   0 240
 224 248 240 254   0 240 240 254 240 255 129 144 162   1  93   1  80 221
  80 220   0 221  80 221 144 221 255   0  43   8  93 255  39   8   0   8
  64   0   0   8   2 237 180   0   1  34 240   0 144  35  25 236 112 171
  58   1  58  12 252  39 113 244  61   1  12  19   3   6  46 149  82  23
 142 128   0   0  77 203   6   0   3   1  10  24  32  52 239  26   2 212
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 222  54 249
 102 241]",29000.0
